painting,style
Symbolism/kuzma-petrov-vodkin_the-line-of-fire-1916.jpg,Symbolism
Baroque/cornelis-de-vos_self-portrait-of-the-artist-with-his-wife-suzanne-cock-and-their-children-1630.jpg,Baroque
Impressionism/maxime-maufra_landscape-near-douarnenez-1897.jpg,Impressionism
Realism/ivan-shishkin_forest-glade-1889.jpg,Realism
Symbolism/1191_not_detected_248077.jpg!Blog.jpg,Symbolism
Impressionism/pericles-pantazis_ath-the-beach-no2.jpg,Impressionism
Symbolism/nicholas-roerich_madonna-laboris-1935.jpg,Symbolism
Post_Impressionism/henri-de-toulouse-lautrec_woman-with-an-umbrella-1889.jpg,Post_Impressionism
Post_Impressionism/abraham-manievich_country-landscape.jpg,Post_Impressionism
Mannerism_Late_Renaissance/titian_portrait-of-the-doge-francesco-venier-1556.jpg,Mannerism_Late_Renaissance
Post_Impressionism/vincent-van-gogh_the-bois-de-boulogne-with-people-walking-1886.jpg,Post_Impressionism
Minimalism/jean-degottex_media-1973.jpg,Minimalism
Expressionism/nikolaos-lytras_man-in-a-boat(1).jpg,Expressionism
Post_Impressionism/henri-rousseau_centennial-of-independence-1892.jpg,Post_Impressionism
Impressionism/claude-monet_anglers-on-the-seine-at-poissy(1).jpg,Impressionism
Color_Field_Painting/paul-feeley_ios-1957.jpg,Color_Field_Painting
Symbolism/nicholas-roerich_and-we-labor-1922.jpg,Symbolism
Post_Impressionism/vincent-van-gogh_sailing-boat-on-the-seine-at-asnieres-1887.jpg,Post_Impressionism
Ukiyo_e/kitagawa-utamaro_rice-locust-red-dragonfly-pinks-chinese-bell-flowers-1788.jpg,Ukiyo_e
Romanticism/camille-corot_dance-of-the-nymphs-1850.jpg,Romanticism
Naive_Art_Primitivism/marc-chagall_prophet-daniel-with-lions-1956.jpg,Naive_Art_Primitivism
Naive_Art_Primitivism/yiannis-tsaroychis_eros-on-the-cross-and-stella-violandi-1989.jpg,Naive_Art_Primitivism
Impressionism/guy-rose_notre-dame-de-grasse-at-honfleur.jpg,Impressionism
Symbolism/nicholas-roerich_sketch-for-rachmaninov-s-opera-the-covetous-knight.jpg,Symbolism
Color_Field_Painting/leon-berkowitz_oblique-7-1968.jpg,Color_Field_Painting
Expressionism/max-pechstein_at-the-lantern.jpg,Expressionism
Pop_Art/stanley-pinker_girl-in-sunglasses.jpg,Pop_Art
Abstract_Expressionism/ralph-hotere_port-chalmers-xii-1999.jpg,Abstract_Expressionism
Romanticism/dante-gabriel-rossetti_elizabeth-siddal-seated-in-a-chair-1860.jpg,Romanticism
Realism/camille-corot_passiance-in-saint-avit-1872.jpg,Realism
Art_Nouveau_Modern/aubrey-beardsley_the-kiss-of-judas.jpg,Art_Nouveau_Modern
Impressionism/eugene-boudin_dordrecht-la-meuse-view-of-swandrecht-1884.jpg,Impressionism
Post_Impressionism/maurice-utrillo_montmartre-street.jpg,Post_Impressionism
Impressionism/alfred-sisley_near-the-bank-of-the-seine-at-by-1882.jpg,Impressionism
Realism/vasily-polenov_crossing-of-the-river-oyat-1872.jpg,Realism
Impressionism/childe-hassam_havana.jpg,Impressionism
Post_Impressionism/pyotr-konchalovsky_portrait-of-a-girl-sima-1940.jpg,Post_Impressionism
Expressionism/amedeo-modigliani_reclining-nude-with-head-resting-on-right-arm-1919.jpg,Expressionism
Expressionism/amedeo-modigliani_jeanne-hebuterne-in-a-yellow-jumper-1919.jpg,Expressionism
Impressionism/antã³nio-de-carvalho-da-silva-porto_no-areinho-douro-1880.jpg,Impressionism
Rococo/thomas-gainsborough_the-harvest-wagon-1767.jpg,Rococo
Cubism/fernand-leger_the-creation-of-the-world-great-figure-drawing-of-costume-1923.jpg,Cubism
Impressionism/valentin-serov_pomors-1894.jpg,Impressionism
Romanticism/sir-lawrence-alma-tadema_anna-eton-college-chapel.jpg,Romanticism
Impressionism/eugene-boudin_camaret-fishermen-and-boats.jpg,Impressionism
Baroque/agostino-carracci_ovid-and-corine.jpg,Baroque
Art_Nouveau_Modern/koloman-moser_cyclamen-1907.jpg,Art_Nouveau_Modern
Pop_Art/roy-lichtenstein_hey-you(1).jpg,Pop_Art
Realism/george-catlin_little-bear-hunkpapa-brave-1832.jpg,Realism
Romanticism/edwin-henry-landseer_deer-and-deer-hounds-in-a-mountain-torrent.jpg,Romanticism
Impressionism/eugene-boudin_laundresses-on-the-banks-of-the-touques-7.jpg,Impressionism
Cubism/m.-h.-maxy_madam-ghitas-portrait-composition.jpg,Cubism
Expressionism/lovis-corinth_gertrud-eysoldt-as-salome-1903.jpg,Expressionism
High_Renaissance/cima-da-conegliano_madonna-and-child-with-saints.jpg,High_Renaissance
Contemporary_Realism/neil-welliver_study-for-head-of-passagassawaukeg.jpg,Contemporary_Realism
Rococo/canaletto_capriccio-of-a-round-church-with-an-elaborate-gothic-portico-in-a-piazza-a-palladian-piazza-and-1755.jpg,Rococo
Mannerism_Late_Renaissance/correggio_st-john-the-evangelist-1524.jpg,Mannerism_Late_Renaissance
Realism/thomas-eakins_the-writing-master-benjamin-eakins-1882.jpg,Realism
Realism/m.c.-escher_ravello-iii.jpg,Realism
Northern_Renaissance/lucas-cranach-the-elder_the-procuress-1548.jpg,Northern_Renaissance
Impressionism/pierre-auguste-renoir_yvonne-grimpel-1880.jpg,Impressionism
Symbolism/nicholas-roerich_hommage-to-saint-john-the-baptist-1912.jpg,Symbolism
Northern_Renaissance/konrad-witz_presentation-of-cardinal-de-mies-to-the-virgin.jpg,Northern_Renaissance
Abstract_Expressionism/salvador-dali_ecclesiastes-preacher-of-surprising-joy-1-4.jpg,Abstract_Expressionism
Post_Impressionism/vincent-van-gogh_the-hill-of-montmartre-with-quarry-1886.jpg,Post_Impressionism
Northern_Renaissance/lucas-cranach-the-elder_heracles-and-omphale-1537.jpg,Northern_Renaissance
Expressionism/egon-schiele_two-female-nudes-one-reclining-one-kneeling-1912.jpg,Expressionism
Romanticism/john-constable_a-view-on-the-stour-near-dedham-1822.jpg,Romanticism
Impressionism/nikolay-bogdanov-belsky_artist-at-the-easel-portrait-of-konstantin-korovin.jpg,Impressionism
Romanticism/francesco-hayez_portrait-of-cristina-di-belgiojoso-trivulzio-1832.jpg,Romanticism
Romanticism/orest-kiprensky_portrait-of-alexander-varnek-1814.jpg,Romanticism
Impressionism/claude-monet_apple-trees-near-vetheuil(1).jpg,Impressionism
Romanticism/gustave-dore_don-quixote-97.jpg,Romanticism
Post_Impressionism/istvan-ilosvai-varga_the-house-of-rab-r-by-1940.jpg,Post_Impressionism
Baroque/rembrandt_artemisia-1634.jpg,Baroque
Post_Impressionism/pierre-bonnard_avenue-du-bois-in-boulogne-1914.jpg,Post_Impressionism
Post_Impressionism/emily-carr_the-mountain-1933.jpg,Post_Impressionism
Ukiyo_e/utagawa-kuniyoshi_the-actor-17.jpg,Ukiyo_e
Post_Impressionism/david-burliuk_marusia-1.jpg,Post_Impressionism
Early_Renaissance/pisanello_study-of-horse-heads-1433.jpg,Early_Renaissance
Cubism/oscar-dominguez_tauromaquia-1943.jpg,Cubism
Romanticism/john-crome_back-of-the-new-mills-norfolk-1817.jpg,Romanticism
Art_Nouveau_Modern/ivan-bilibin_program-of-the-russian-symphony-concerts-1905.jpg,Art_Nouveau_Modern
Cubism/juan-gris_woman-with-basket-1927.jpg,Cubism
Impressionism/alfred-sisley_route-to-versailles-1875.jpg,Impressionism
Impressionism/nicolae-grigorescu_self-portrait.jpg,Impressionism
Cubism/otto-dix_trench.jpg,Cubism
Baroque/frans-snyders_dogs-fighting.jpg,Baroque
Early_Renaissance/jacopo-bellini_triptych-of-st-lawrence-1470.jpg,Early_Renaissance
Symbolism/mikhail-vrubel_the-fortune-teller-1895.jpg,Symbolism
Impressionism/camille-pissarro_the-avenue-de-l-opera-paris-sunlight-winter-morning.jpg,Impressionism
Romanticism/arthur-hughes_portrait-of-mrs-louisa-jenner.jpg,Romanticism
Impressionism/edgar-degas_breakfast-after-bathing.jpg,Impressionism
High_Renaissance/luca-signorelli_self-portrait-with-vitelozzo-vitelli-1503.jpg,High_Renaissance
Romanticism/gustave-dore_the-beseech-that-moses-might-report-to-them-his-will-and-terror-cease.jpg,Romanticism
Expressionism/natalia-goncharova_washerwomen.jpg,Expressionism
Baroque/guido-reni_hercules-on-the-pyre-1617.jpg,Baroque
Realism/isaac-levitan_in-the-vicinity-of-bordiguera-in-the-north-of-italy-1890.jpg,Realism
Romanticism/paul-cezanne_marion-and-valabregue-posing-for-a-picture-1866.jpg,Romanticism
Symbolism/nicholas-roerich_tibet-1933.jpg,Symbolism
Color_Field_Painting/morris-louis_tet-1958.jpg,Color_Field_Painting
Early_Renaissance/giovanni-bellini_madonna-and-child-1464.jpg,Early_Renaissance
Post_Impressionism/pablo-picasso_bed-with-mosquito-nets-1906.jpg,Post_Impressionism
Impressionism/arthur-verona_child-study.jpg,Impressionism
Naive_Art_Primitivism/andre-bauchant_animals-crossing-a-flooded-river-with-a-distant-waterfall-1924.jpg,Naive_Art_Primitivism
Romanticism/francesco-hayez_portrait-of-conte-ninni-1825.jpg,Romanticism
Impressionism/stefan-dimitrescu_street.jpg,Impressionism
Realism/aleksey-savrasov_tomb-of-the-volga-1871.jpg,Realism
Northern_Renaissance/gerard-david_the-virgin-of-the-annunciation.jpg,Northern_Renaissance
Art_Nouveau_Modern/edmund-dulac_the-sleeve-of-night-the-rubaiyat-of-omar-khayyam.jpg,Art_Nouveau_Modern
Early_Renaissance/pietro-perugino_birth-of-the-virgin-1473.jpg,Early_Renaissance
Northern_Renaissance/hugo-van-der-goes_deposition-diptych-small-deposition-left-wing.jpg,Northern_Renaissance
Symbolism/kuzma-petrov-vodkin_costumes-and-make-up-to-the-tragedy-of-pushkin-s-boris-godunov-1923.jpg,Symbolism
Realism/vincent-van-gogh_view-of-scheveningen-1882.jpg,Realism
Post_Impressionism/edouard-cortes_theatre-du-vaudeville-4.jpg,Post_Impressionism
Impressionism/marie-bracquemond_pots-de-fleurs-s-vres-1880.jpg,Impressionism
Impressionism/childe-hassam_brelevenez-lannion-cote-du-nord-france.jpg,Impressionism
Romanticism/alexander-shilov_portrait-of-olenka-1981.jpg,Romanticism
Realism/peder-severin-kroyer_skagen-1884.jpg,Realism
Post_Impressionism/mily-possoz_the-tulips-1936.jpg,Post_Impressionism
Expressionism/ramon-oviedo_forma-de-percusion(4).jpg,Expressionism
Baroque/pieter-de-hooch_the-council-chamber-of-the-burgermasters.jpg,Baroque
Realism/nikolai-ge_christ-and-the-disciples-going-out-into-the-garden-of-gethsemane-after-the-last-supper.jpg,Realism
Impressionism/john-singer-sargent_simplon-pass-chalets-1911.jpg,Impressionism
Realism/camille-pissarro_a-village-through-the-trees.jpg,Realism
Impressionism/claude-monet_bathers-at-la-grenouillere-1869.jpg,Impressionism
Naive_Art_Primitivism/andre-bauchant_the-proclamation-of-american-independence-1926.jpg,Naive_Art_Primitivism
Expressionism/arturo-souto_militiamen-in-an-interior-1937.jpg,Expressionism
Rococo/thomas-gainsborough_drinkstone-park-cornard-woodland.jpg,Rococo
Realism/thomas-eakins_john-biglin-in-a-single-scull-1874-1.jpg,Realism
High_Renaissance/titian_the-birth-of-adonis-1510.jpg,High_Renaissance
Abstract_Expressionism/vasile-dobrian_hourglass-i-1973.jpg,Abstract_Expressionism
Expressionism/chronis-botsoglou_345989-botsoglou7.jpg,Expressionism
Expressionism/ernst-ludwig-kirchner_snow-at-the-staffelalp.jpg,Expressionism
Expressionism/lucian-freud_final-portrait-1977.jpg,Expressionism
Realism/929_not_detected_189996.jpg,Realism
Ukiyo_e/utagawa-kuniyoshi_twenty-four-paragons-of-filial-piety-of-our-country.jpg,Ukiyo_e
Post_Impressionism/gwen-john_girl-with-a-blue-scarf.jpg,Post_Impressionism
Expressionism/tia-peltz_mosur-i-zizica.jpg,Expressionism
Romanticism/gustave-dore_the-eagle-ii.jpg,Romanticism
Color_Field_Painting/mark-rothko_untitled-6(1).jpg,Color_Field_Painting
Impressionism/max-liebermann_birch-grow-1.jpg,Impressionism
Impressionism/robert-julian-onderdonk_autumn-landscape-1.jpg,Impressionism
Expressionism/salvador-dali_the-picnic.jpg,Expressionism
Romanticism/orest-kiprensky_tiburtine-sibyl-1830.jpg,Romanticism
Realism/ilya-repin_portrait-of-actress-eleonora-duse-1891.jpg,Realism
Naive_Art_Primitivism/kazimir-malevich_soon-soon-we-will-in-krakow-1914.jpg,Naive_Art_Primitivism
Impressionism/camille-pissarro_the-oise-at-pontoise-in-bad-weather-1876.jpg,Impressionism
High_Renaissance/michelangelo_study-for-an-ignudo.jpg,High_Renaissance
Romanticism/john-constable_the-cornfield-1826.jpg,Romanticism
Post_Impressionism/henri-de-toulouse-lautrec_dr-tapie-celeyran-in-a-corridor-of-the-french-comedy-1894.jpg,Post_Impressionism
Impressionism/julian-alden-weir_at-the-water-trough-1877.jpg,Impressionism
Romanticism/gustave-dore_don-quixote-96.jpg,Romanticism
Rococo/jean-honore-fragonard_at-the-stove.jpg,Rococo
Symbolism/nicholas-roerich_lake-hyumpola-1917.jpg,Symbolism
Post_Impressionism/vincent-van-gogh_sheet-with-peasants-eating-and-other-figures-1890.jpg,Post_Impressionism
Impressionism/camille-pissarro_the-banks-of-the-oise-at-pontoise-1870.jpg,Impressionism
Impressionism/claude-monet_the-train-in-the-country.jpg,Impressionism
Northern_Renaissance/albrecht-durer_christ-crowned-with-thorns-1512.jpg,Northern_Renaissance
Pop_Art/aki-kuroda_night-2011.jpg,Pop_Art
Ukiyo_e/utagawa-kuniyoshi_tokiwa-gozen-in-the-snow.jpg,Ukiyo_e
Impressionism/edgar-degas_three-dancers-in-pink.jpg,Impressionism
Impressionism/camille-pissarro_the-louvre-afternoon-rainy-weather-1900.jpg,Impressionism
Expressionism/johannes-sveinsson-kjarval_the-sisters-of-stapi-1948.jpg,Expressionism
Minimalism/brice-marden_d-apr-s-la-marquise-de-la-solana-1969.jpg,Minimalism
Impressionism/rudolf-schweitzer-cumpana_flori-de-prim-var-1973.jpg,Impressionism
Cubism/olga-rozanova_simultaneous-representation-of-a-king-of-hearts-and-a-king-of-diamonds-1915.jpg,Cubism
Impressionism/paul-gauguin_sunken-lane-1884.jpg,Impressionism
Realism/henri-fantin-latour_a-studio-in-the-batignolles-homage-to-manet-1870.jpg,Realism
Impressionism/piet-mondrian_stammer-mill-with-streaked-sky-1906.jpg,Impressionism
Realism/isaac-levitan_by-the-whirlpool-1892.jpg,Realism
Naive_Art_Primitivism/aldemir-martins_blue-cat.jpg,Naive_Art_Primitivism
Impressionism/alfred-sisley_near-the-seine-at-by.jpg,Impressionism
Symbolism/pierre-puvis-de-chavannes_between-art-and-nature-detail.jpg,Symbolism
Ukiyo_e/utagawa-kuniyoshi_a-beauty-with-a-face-brush.jpg,Ukiyo_e
Impressionism/pierre-auguste-renoir_the-painter-taking-a-stroll-at-cagnes.jpg,Impressionism
Post_Impressionism/vincent-van-gogh_farmhouse-in-a-wheat-field-1888-1(1).jpg,Post_Impressionism
Symbolism/nicholas-roerich_wait-1917.jpg,Symbolism
Impressionism/pierre-auguste-renoir_woman-in-a-boat.jpg,Impressionism
Impressionism/berthe-morisot_child-in-bed.jpg,Impressionism
Post_Impressionism/vincent-van-gogh_a-woman-s-legs(1).jpg,Post_Impressionism
Impressionism/john-henry-twachtman_winter-landscape-2.jpg,Impressionism
Realism/winslow-homer_the-turkey-buzzard.jpg,Realism
Realism/julius-leblanc-stewart_quiet-day-on-the-seine-1880(1).jpg,Realism
Impressionism/claude-monet_sunset-foggy-weather-pourville.jpg,Impressionism
Rococo/carl-ludwig-johann-christineck_samuil-greig-1775.jpg,Rococo
Impressionism/camille-pissarro_landscape-at-valhermeil-1878.jpg,Impressionism
Cubism/salvador-dali_pierrot-playing-the-guitar.jpg,Cubism
Northern_Renaissance/rogier-van-der-weyden_triptych-of-the-redemption-1459.jpg,Northern_Renaissance
Realism/anders-zorn_the-painter-bruno-liljefors-1906.jpg,Realism
Pop_Art/keith-haring_pop-shop-iii-1989.jpg,Pop_Art
Romanticism/gustave-dore_this-greeting-on-thy-impious-crest-receive.jpg,Romanticism
Color_Field_Painting/aki-kuroda_night-2011.jpg,Color_Field_Painting
Realism/vladimir-makovsky_two-ukrainians-1882.jpg,Realism
Color_Field_Painting/sam-francis_untitled-1974.jpg,Color_Field_Painting
Impressionism/theodor-pallady_still-life-with-peonies-and-clock.jpg,Impressionism
Romanticism/karl-bryullov_diana-endymion-and-satyr(1).jpg,Romanticism
Baroque/agostino-carracci_neptune-dispersing-the-clouds-and-calming-the-tides.jpg,Baroque
Impressionism/joaquã­n-sorolla_types-of-the-roncal.jpg,Impressionism
Art_Nouveau_Modern/edmund-dulac_miranda-from-the-tempest.jpg,Art_Nouveau_Modern
Impressionism/kazimir-malevich_spring-1929.jpg,Impressionism
Impressionism/claude-monet_water-lily-pond-1919-4.jpg,Impressionism
Expressionism/3477_not_detected_235867.jpg!Blog.jpg,Expressionism
Impressionism/pericles-pantazis_by-the-stream.jpg,Impressionism
Expressionism/saul-steinberg_large-document-1951.jpg,Expressionism
Impressionism/john-singer-sargent_festa-della-regatta.jpg,Impressionism
Expressionism/amedeo-modigliani_standing-nude-with-garden-background-1913.jpg,Expressionism
Realism/ivan-shishkin_cape-ai-todor-crimea-1879.jpg,Realism
Baroque/rembrandt_portrait-of-cornelis-claesz-1640-1.jpg,Baroque
Mannerism_Late_Renaissance/jacopo-pontormo_zwei-der-vier-evangelisten-tondi-der-capponi-kapelle-in-santa-felicita-in-florenz-szene0-hl-1526.jpg,Mannerism_Late_Renaissance
Impressionism/ioannis-altamouras_seascape-1874.jpg,Impressionism
Realism/aleksey-savrasov_landscape-with-pine-1854.jpg,Realism
Cubism/vicente-manansala_the-bird-seller-1976.jpg,Cubism
Post_Impressionism/vincent-van-gogh_young-man-with-cornflower-1890.jpg,Post_Impressionism
Realism/julius-leblanc-stewart_a-toast-1896(1).jpg,Realism
Fauvism/max-pechstein_the-red-turban-1911.jpg,Fauvism
Baroque/pieter-de-hooch_a-woman-and-a-maid-in-a-courtyard.jpg,Baroque
Expressionism/lynd-ward_not-detected-272472.jpg,Expressionism
Color_Field_Painting/mark-rothko_no-24.jpg,Color_Field_Painting
Impressionism/alfred-sisley_garden-in-louveciennes-in-the-snow-1874.jpg,Impressionism
Impressionism/guy-rose_la-jolla-arbor.jpg,Impressionism
Impressionism/jacek-malczewski_returning-from-the-fields.jpg,Impressionism
Northern_Renaissance/hans-holbein-the-younger_the-triumph-of-riches.jpg,Northern_Renaissance
Impressionism/mary-cassatt_sara-in-dark-bonnet-with-right-hand-on-arm-of-chair.jpg,Impressionism
Minimalism/robert-ryman_manual.jpg,Minimalism
Realism/james-tissot_metal-ornament-taken-from-the-mosque-of-es-sakra.jpg,Realism
Baroque/guido-reni_st-joseph.jpg,Baroque
Cubism/fernand-leger_the-three-comrades-1920.jpg,Cubism
Realism/ivan-shishkin_in-winter-1883.jpg,Realism
Rococo/francois-boucher_young-woman-with-flowers-in-her-hair-wrongly-called-portrait-of-madame-boucher.jpg,Rococo
Expressionism/carlos-saenz-de-tejada_the-groves-of-mallorca.jpg,Expressionism
Impressionism/edgar-degas_fourteen-year-old-little-dancer.jpg,Impressionism
Expressionism/jean-dubuffet_lecciones-botanica.jpg,Expressionism
Romanticism/sir-lawrence-alma-tadema_a-picture-gallery-benjamin-constant-1866.jpg,Romanticism
Impressionism/claude-monet_agapanthus-1917(1).jpg,Impressionism
Realism/frederic-remington_bull-fight-in-mexico-1889.jpg,Realism
Northern_Renaissance/albrecht-durer_doomsday.jpg,Northern_Renaissance
Contemporary_Realism/fairfield-porter_henry-sitting-in-chair-1958.jpg,Contemporary_Realism
Art_Nouveau_Modern/alphonse-mucha_salon-of-the-hundred-1897.jpg,Art_Nouveau_Modern
Northern_Renaissance/albrecht-durer_courtyard-of-the-former-castle-in-innsbruck-without-clouds.jpg,Northern_Renaissance
High_Renaissance/cima-da-conegliano_adoration-of-the-shepherds-1509.jpg,High_Renaissance
Romanticism/john-constable_portrait-of-mary-freer-1809.jpg,Romanticism
Impressionism/antoine-blanchard_theatre-des-varietes-large-3.jpg,Impressionism
Post_Impressionism/henri-le-fauconnier_ploumanac-h-1908.jpg,Post_Impressionism
Impressionism/giovanni-fattori_zwei-damen-im-garten-von-castiglioncello-1865.jpg,Impressionism
Color_Field_Painting/gene-davis_boudoir-painting-1965.jpg,Color_Field_Painting
Cubism/fernand-leger_dancer-in-blue-veil.jpg,Cubism
Mannerism_Late_Renaissance/el-greco_the-resurrection-1600.jpg,Mannerism_Late_Renaissance
Realism/ilya-repin_makar-simak-plastun.jpg,Realism
Realism/pyotr-konchalovsky_a-ray-of-sunlight-the-forest-1930.jpg,Realism
Abstract_Expressionism/dan-christensen_crayola-1982.jpg,Abstract_Expressionism
Realism/vincent-van-gogh_sketches-of-heads-1884.jpg,Realism
Symbolism/nicholas-roerich_waiting-1941.jpg,Symbolism
High_Renaissance/lorenzo-lotto_portrait-of-a-musician-1529.jpg,High_Renaissance
Romanticism/ivan-aivazovsky_sailing-off-the-coast-of-the-crimea-in-the-moonlit-night-1858.jpg,Romanticism
Baroque/peter-paul-rubens_night-scene-1617.jpg,Baroque
Expressionism/dimitris-mytaras_untitled(8).jpg,Expressionism
Pointillism/maurice-prendergast_the-shore.jpg,Pointillism
Expressionism/josef-herman_field-workers-1961.jpg,Expressionism
Impressionism/claude-monet_the-japanese-bridge-the-water-lily-pond-and-path-by-the-water-1.jpg,Impressionism
Synthetic_Cubism/georges-braque_the-clarinet-tenora-1913.jpg,Synthetic_Cubism
Abstract_Expressionism/frank-bowling_lemongrass-blackpepper-bush.jpg,Abstract_Expressionism
Post_Impressionism/martiros-saryan_flowers-1967.jpg,Post_Impressionism
Symbolism/jacek-malczewski_chimera.jpg,Symbolism
Impressionism/augustus-john_jane-ellen-harrison-newnham-college.jpg,Impressionism
Impressionism/eugene-boudin_trouville-black-rocks.jpg,Impressionism
Baroque/peter-paul-rubens_madonna-della-vallicella.jpg,Baroque
Romanticism/gustave-dore_don-quixote-83.jpg,Romanticism
Baroque/rembrandt_the-card-player-1641.jpg,Baroque
Early_Renaissance/sandro-botticelli_portrait-of-a-man-1(1).jpg,Early_Renaissance
Impressionism/pierre-auguste-renoir_eugene-murer-1877.jpg,Impressionism
Realism/henri-fantin-latour_white-and-yellow-roses-in-a-tall-vase-1876.jpg,Realism
Post_Impressionism/edouard-cortes_rue-de-rivoli.jpg,Post_Impressionism
Art_Nouveau_Modern/eliseu-visconti_bas-de-portiere.jpg,Art_Nouveau_Modern
Cubism/salvador-dali_cubist-self-portrait.jpg,Cubism
Cubism/rene-magritte_self-portrait-1923(1).jpg,Cubism
High_Renaissance/giovanni-bellini_drunkenness-of-noah.jpg,High_Renaissance
Impressionism/konstantin-korovin_forest-1918.jpg,Impressionism
Impressionism/camille-pissarro_in-the-hospital.jpg,Impressionism
Impressionism/pierre-auguste-renoir_medlar-branch-1900.jpg,Impressionism
Abstract_Expressionism/joan-mitchell_grandes-carri-res-1962.jpg,Abstract_Expressionism
Impressionism/antoine-blanchard_place-de-la-republic-4.jpg,Impressionism
Realism/boris-kustodiev_self-portrait-1910.jpg,Realism
Northern_Renaissance/martin-schongauer_study-of-peonies.jpg,Northern_Renaissance
Impressionism/john-henry-twachtman_the-inlet.jpg,Impressionism
Romanticism/paul-cezanne_pastoral-or-idyll-1870.jpg,Romanticism
Minimalism/park-seo-bo_ecriture-no-950510.jpg,Minimalism
Impressionism/edgar-degas_at-the-milliner-s-1.jpg,Impressionism
Post_Impressionism/paul-gauguin_what-s-new-1892.jpg,Post_Impressionism
Post_Impressionism/henri-martin_view-of-labastide-in-gray-weather.jpg,Post_Impressionism
Post_Impressionism/vladimir-dimitrov_unknown-title-2.jpg,Post_Impressionism
Romanticism/konstantin-makovsky_portrait-of-nikolay-nekrasov.jpg,Romanticism
Impressionism/camille-pissarro_woman-sitting-on-the-floor-1890.jpg,Impressionism
Post_Impressionism/gwen-john_girl-with-cat.jpg,Post_Impressionism
Pop_Art/peter-max_toulouse-lautrec-1966.jpg,Pop_Art
Impressionism/mary-cassatt_young-woman-sewing-in-the-garden-1882.jpg,Impressionism
Post_Impressionism/walter-sickert_clarence-gardens-camden-town.jpg,Post_Impressionism
Realism/camille-corot_mantes-cathedral.jpg,Realism
Baroque/aelbert-cuyp_the-maas-at-dordrecht-in-a-storm-1650.jpg,Baroque
Post_Impressionism/paul-cezanne_the-card-players-1896.jpg,Post_Impressionism
Fauvism/ilya-mashkov_view-of-moscow-myasnitsky-district-1913.jpg,Fauvism
Impressionism/john-henry-twachtman_winter-1.jpg,Impressionism
Impressionism/childe-hassam_meadows.jpg,Impressionism
Realism/ivan-shishkin_pine-forest-1889.jpg,Realism
Expressionism/ernst-ludwig-kirchner_view-from-the-window.jpg,Expressionism
Post_Impressionism/paul-gauguin_rocks-on-the-coast-1889.jpg,Post_Impressionism
Expressionism/pablo-picasso_portrait-of-sylvette-david-1954-2.jpg,Expressionism
Post_Impressionism/ilya-mashkov_still-life-with-magnolias-1934.jpg,Post_Impressionism
Impressionism/pierre-auguste-renoir_still-life-with-peaches-and-grapes-1881.jpg,Impressionism
Baroque/joseph-wright_mrs-sarah-clayton.jpg,Baroque
Contemporary_Realism/neil-welliver_untitled-two-figures-with-lilies.jpg,Contemporary_Realism
Expressionism/jose-gutierrez-solana_murga-cadiz.jpg,Expressionism
Romanticism/william-holman-hunt_bianca.jpg,Romanticism
Baroque/rembrandt_view-of-amsterdam-1640.jpg,Baroque
Impressionism/henri-de-toulouse-lautrec_crew-at-bosc-1881.jpg,Impressionism
Minimalism/walter-darby-bannard_camellia-same-1962.jpg,Minimalism
Art_Nouveau_Modern/raphael-kirchner_aquatinte-1910.jpg,Art_Nouveau_Modern
Baroque/giovanni-paolo-panini_ancient-roman-ruins-1750.jpg,Baroque
Abstract_Expressionism/sam-francis_untitled-sf-357.jpg,Abstract_Expressionism
Contemporary_Realism/jamie-wyeth_lattice-work-1967.jpg,Contemporary_Realism
Early_Renaissance/domenico-ghirlandaio_st-barbara-crushing-her-infidel-father.jpg,Early_Renaissance
Baroque/peter-paul-rubens_landscape-with-the-carriage-at-the-sunset.jpg,Baroque
Cubism/pablo-picasso_landscape-of-juan-les-pins-1920.jpg,Cubism
Impressionism/adam-baltatu_br-ne-ti-landscape.jpg,Impressionism
Realism/pyotr-konchalovsky_in-the-woods-1945.jpg,Realism
Impressionism/john-henry-twachtman_yellowstone-park-1.jpg,Impressionism
Baroque/canaletto_warwick-castle.jpg,Baroque
High_Renaissance/giovanni-antonio-boltraffio_the-virgin-and-child-the-madonna-of-the-rose.jpg,High_Renaissance
Impressionism/georges-seurat_landscape-at-grandcamp-1885.jpg,Impressionism
Naive_Art_Primitivism/henri-rousseau_the-chair-factory-at-alfortville.jpg,Naive_Art_Primitivism
Realism/thomas-eakins_portrait-of-sarah-ward-brinton-1878.jpg,Realism
Abstract_Expressionism/ronnie-landfield_sarah-rose-1969.jpg,Abstract_Expressionism
Romanticism/eugene-delacroix_the-bride-of-lammermoor-1826(1).jpg,Romanticism
Symbolism/konstantin-bogaevsky_bibi-heybat-1932.jpg,Symbolism
Post_Impressionism/henri-de-toulouse-lautrec_madame-poupoule-at-her-dressing-table-1898.jpg,Post_Impressionism
Expressionism/amedeo-modigliani_portrait-of-juan-gris-1915.jpg,Expressionism
Impressionism/henri-martin_poet.jpg,Impressionism
Impressionism/antoine-blanchard_place-de-la-republique-3.jpg,Impressionism
Symbolism/mikalojus-ciurlionis_funeral-symphony-i-1903.jpg,Symbolism
Northern_Renaissance/albrecht-durer_the-woman-clothed-with-the-sun-and-the-seven-headed-dragon-1511.jpg,Northern_Renaissance
